pickup_date,trip_count,month,day_of_week,is_weekend,week_number,zscore,zscore_anomaly,if_anomaly,confirmed_anomaly,anomaly_score,causal_label,mode,anomaly_label,month_name
2023-08-07,80875,8,0,0,32,-1.1709098153301982,False,False,False,0.07832011764482794,Normal variation,Taxi,Normal,Aug
2023-08-08,93231,8,1,0,32,-0.48237794971996717,False,False,False,0.11669455479153018,Normal variation,Taxi,Normal,Aug
2023-08-09,97650,8,2,0,32,-0.2361314043872048,False,False,False,0.13061082157319326,Normal variation,Taxi,Normal,Aug
2023-08-10,101704,8,3,0,32,-0.010224299888671563,False,False,False,0.1207928216848651,Normal variation,Taxi,Normal,Aug
2023-08-11,89734,8,4,0,32,-0.6772465102605125,False,False,False,0.11317816233023059,Normal variation,Taxi,Normal,Aug
2023-08-12,87437,8,5,1,32,-0.805245676277565,False,False,False,0.0671256938482796,Normal variation,Taxi,Normal,Aug
2023-08-13,77476,8,6,1,32,-1.3603173753179918,False,False,False,0.060327418310629044,Normal variation,Taxi,Normal,Aug
2023-08-14,81190,8,0,0,33,-1.1533565992677814,False,False,False,0.083274719117026,Normal variation,Taxi,Normal,Aug
2023-08-15,90860,8,1,0,33,-0.6145007283993017,False,False,False,0.11843315535591281,Normal variation,Taxi,Normal,Aug
2023-08-16,96994,8,2,0,33,-0.2726866733933809,False,False,False,0.13168388005274034,Normal variation,Taxi,Normal,Aug
2023-08-17,97344,8,3,0,33,-0.2531830999906955,False,False,False,0.12317280580548956,Normal variation,Taxi,Normal,Aug
2023-08-18,87116,8,4,0,33,-0.8231332393125993,False,False,False,0.10990430004106777,Normal variation,Taxi,Normal,Aug
2023-08-19,86996,8,5,1,33,-0.8298201787649486,False,False,False,0.06689621535968249,Normal variation,Taxi,Normal,Aug
2023-08-20,75584,8,6,1,33,-1.4657481206833654,False,False,False,0.04771600382434393,Normal variation,Taxi,Normal,Aug
2023-08-21,77579,8,0,0,34,-1.3545777522880587,False,False,False,0.061318550489327994,Normal variation,Taxi,Normal,Aug
2023-08-22,84543,8,1,0,34,-0.9665123660700552,False,False,False,0.1073927892920713,Normal variation,Taxi,Normal,Aug
2023-08-23,89688,8,2,0,34,-0.6798098370505797,False,False,False,0.12250510360105865,Normal variation,Taxi,Normal,Aug
2023-08-24,92612,8,3,0,34,-0.5168714123950022,False,False,False,0.11585527569422294,Normal variation,Taxi,Normal,Aug
2023-08-25,86280,8,4,0,34,-0.8697189174972993,False,False,False,0.10331103103768707,Normal variation,Taxi,Normal,Aug
2023-08-26,87777,8,5,1,34,-0.786299347829242,False,False,False,0.068045787109278,Normal variation,Taxi,Normal,Aug
2023-08-27,78241,8,6,1,34,-1.317688136309265,False,False,False,0.05231438472865191,Normal variation,Taxi,Normal,Aug
2023-08-28,75737,8,0,0,35,-1.45722227288162,False,False,False,0.05267678499857553,Normal variation,Taxi,Normal,Aug
2023-08-29,91079,8,1,0,35,-0.6022970638987643,False,False,False,0.1097712814267292,Normal variation,Taxi,Normal,Aug
2023-08-30,89382,8,2,0,35,-0.6968615326540704,False,False,False,0.11392355454484987,Normal variation,Taxi,Normal,Aug
2023-08-31,88471,8,3,0,35,-0.7476265479964886,False,False,False,0.10432423133208435,Normal variation,Taxi,Normal,Aug
2023-09-01,83670,9,4,0,35,-1.0151598505858963,False,False,False,0.08452289901345023,Normal variation,Taxi,Normal,Sep
2023-09-02,79438,9,5,1,35,-1.2509859152720808,False,False,False,0.04252416975488682,Normal variation,Taxi,Normal,Sep
2023-09-03,75487,9,6,1,35,-1.4711533967406811,False,False,False,0.03409768807128033,Normal variation,Taxi,Normal,Sep
2023-09-04,69471,9,0,0,36,-1.8063919612851251,False,False,False,0.024724424245396115,Normal variation,Taxi,Normal,Sep
2023-09-05,99334,9,1,0,36,-0.1422913540725699,False,False,False,0.1103722479622452,Normal variation,Taxi,Normal,Sep
2023-09-06,114059,9,2,0,36,0.6782518412261233,False,False,False,0.11897437659518884,Normal variation,Taxi,Normal,Sep
2023-09-07,124921,9,3,0,36,1.2835313106546058,False,False,False,0.0903506530826872,Normal variation,Taxi,Normal,Sep
2023-09-08,119414,9,4,0,36,0.97665651428721,False,False,False,0.09279079145863617,Normal variation,Taxi,Normal,Sep
2023-09-09,112372,9,5,1,36,0.5842446174251796,False,False,False,0.05275535111628038,Normal variation,Taxi,Normal,Sep
2023-09-10,99441,9,6,1,36,-0.13632883306089177,False,False,False,0.055532697295672895,Normal variation,Taxi,Normal,Sep
2023-09-11,102939,9,0,0,37,0.0585954519750898,False,False,False,0.07625134442649573,Normal variation,Taxi,Normal,Sep
2023-09-12,114698,9,1,0,37,0.7138597938098833,False,False,False,0.10608104678573704,Normal variation,Taxi,Normal,Sep
2023-09-13,114644,9,2,0,37,0.710850671056326,False,False,False,0.12097071202334925,Normal variation,Taxi,Normal,Sep
2023-09-14,120999,9,3,0,37,1.0649798395536567,False,False,False,0.10515764251395615,Normal variation,Taxi,Normal,Sep
2023-09-15,111841,9,4,0,37,0.5546549103485341,False,False,False,0.10324380028302466,Normal variation,Taxi,Normal,Sep
2023-09-16,105697,9,5,1,37,0.2122836103882508,False,False,False,0.052161001087071446,Normal variation,Taxi,Normal,Sep
2023-09-17,89330,9,6,1,37,-0.699759206416755,False,False,False,0.05746488112157688,Normal variation,Taxi,Normal,Sep
2023-09-18,91591,9,0,0,38,-0.5737661222354073,False,False,False,0.08310273849780958,Normal variation,Taxi,Normal,Sep
2023-09-19,99918,9,1,0,38,-0.10974824873780338,False,False,False,0.11449777565952546,Normal variation,Taxi,Normal,Sep
2023-09-20,103973,9,2,0,38,0.11621458025616611,False,False,False,0.12148152621839808,Normal variation,Taxi,Normal,Sep
2023-09-21,38747,9,3,0,38,-3.5184713590682866,True,True,True,-0.011347437786722314,UN General Assembly + Storm Ophelia onset,Taxi,Anomaly,Sep
2023-09-22,2561,9,4,0,38,-5.534917950924212,True,True,True,-0.07336013552136789,Tropical Storm Ophelia — extreme weather,Taxi,Anomaly,Sep
2023-09-23,3456,9,5,1,38,-5.485044527508774,True,True,True,-0.086241172908047,Tropical Storm Ophelia — extreme weather,Taxi,Anomaly,Sep
2023-09-24,2973,9,6,1,38,-5.51195945880448,True,True,True,-0.08821807978914609,Tropical Storm Ophelia — extreme weather,Taxi,Anomaly,Sep
2023-09-25,87800,9,0,0,39,-0.7850176844342084,False,False,False,0.07453830324349942,Normal variation,Taxi,Normal,Sep
2023-09-26,108300,9,1,0,39,0.357334472008794,False,False,False,0.10194207194966876,Normal variation,Taxi,Normal,Sep
2023-09-27,114397,9,2,0,39,0.6970867206835738,False,False,False,0.1159769142875311,Normal variation,Taxi,Normal,Sep
2023-09-28,122322,9,3,0,39,1.1387033470158077,False,False,False,0.09672004063706302,Normal variation,Taxi,Normal,Sep
2023-09-29,98790,9,4,0,39,-0.17260547958988665,False,False,False,0.09573429061351435,Normal variation,Taxi,Normal,Sep
2023-09-30,108510,9,5,1,39,0.3690366160504052,False,False,False,0.06095126500070014,Normal variation,Taxi,Normal,Sep
2023-10-01,96999,10,6,1,39,-0.2724080509161997,False,False,False,0.05471473578821673,Normal variation,Taxi,Normal,Oct
2023-10-02,96238,10,0,0,40,-0.3148143919431814,False,False,False,0.09187506446384613,Normal variation,Taxi,Normal,Oct
2023-10-03,108539,10,1,0,40,0.3706526264180563,False,False,False,0.11026357913914608,Normal variation,Taxi,Normal,Oct
2023-10-04,114432,10,2,0,40,0.6990370780238423,False,False,False,0.12288844051255288,Normal variation,Taxi,Normal,Oct
2023-10-05,118221,10,3,0,40,0.9101771912317709,False,False,False,0.10651466976628682,Normal variation,Taxi,Normal,Oct
2023-10-06,110622,10,4,0,40,0.4867267504117526,False,False,False,0.09710780526603774,Normal variation,Taxi,Normal,Oct
2023-10-07,107528,10,5,1,40,0.3143151615320136,False,False,False,0.05741975723948356,Normal variation,Taxi,Normal,Oct
2023-10-08,92929,10,6,1,40,-0.49920674734171283,False,False,False,0.06098242127852993,Normal variation,Taxi,Normal,Oct
2023-10-09,81980,10,0,0,41,-1.1093342478731487,False,False,False,0.06339328977367542,Normal variation,Taxi,Normal,Oct
2023-10-10,106271,10,1,0,41,0.24426947076865488,False,False,False,0.11729151757674472,Normal variation,Taxi,Normal,Oct
2023-10-11,113882,10,2,0,41,0.6683886055339081,False,False,False,0.12477274351050832,Normal variation,Taxi,Normal,Oct
2023-10-12,121890,10,3,0,41,1.1146303649873501,False,False,False,0.10666937618804057,Normal variation,Taxi,Normal,Oct
2023-10-13,112126,10,4,0,41,0.5705363915478636,False,False,False,0.10212540220560579,Normal variation,Taxi,Normal,Oct
2023-10-14,114460,10,5,1,41,0.7005973638960572,False,False,False,0.05386598441443191,Normal variation,Taxi,Normal,Oct
2023-10-15,98058,10,6,1,41,-0.21339581024921725,False,False,False,0.06116618304495958,Normal variation,Taxi,Normal,Oct
2023-10-16,98271,10,0,0,42,-0.20152649272129727,False,False,False,0.0920120268349246,Normal variation,Taxi,Normal,Oct
2023-10-17,111474,10,1,0,42,0.5342040205234325,False,False,False,0.11189130323973329,Normal variation,Taxi,Normal,Oct
2023-10-18,116014,10,2,0,42,0.7871932298039803,False,False,False,0.1185175932597135,Normal variation,Taxi,Normal,Oct
2023-10-19,122969,10,3,0,42,1.1747570955630575,False,False,False,0.0996277231028872,Normal variation,Taxi,Normal,Oct
2023-10-20,118935,10,4,0,42,0.9499644809732491,False,False,False,0.09654718239720084,Normal variation,Taxi,Normal,Oct
2023-10-21,116975,10,5,1,42,0.8407444699182108,False,False,False,0.05409744776684999,Normal variation,Taxi,Normal,Oct
2023-10-22,104184,10,6,1,42,0.1279724487932136,False,False,False,0.051998614692046696,Normal variation,Taxi,Normal,Oct
2023-10-23,96745,10,0,0,43,-0.2865620727570057,False,False,False,0.09336273985888816,Normal variation,Taxi,Normal,Oct
2023-10-24,109279,10,1,0,43,0.4118887530408769,False,False,False,0.11332715300500112,Normal variation,Taxi,Normal,Oct
2023-10-25,115671,10,2,0,43,0.7680797278693486,False,False,False,0.11928994379734137,Normal variation,Taxi,Normal,Oct
2023-10-26,124837,10,3,0,43,1.2788504530379614,False,False,False,0.09244474594177515,Normal variation,Taxi,Normal,Oct
2023-10-27,121112,10,4,0,43,1.0712767075379523,False,False,False,0.09184929425646543,Normal variation,Taxi,Normal,Oct
2023-10-28,122511,10,5,1,43,1.1492352766532579,False,False,False,0.027968023261444874,Normal variation,Taxi,Normal,Oct
2023-10-29,101597,10,6,1,43,-0.01618682090034967,False,False,False,0.05324701639850471,Normal variation,Taxi,Normal,Oct
2023-10-30,93657,10,0,0,44,-0.4586393146641272,False,False,False,0.08082034357047052,Normal variation,Taxi,Normal,Oct
2023-10-31,98207,10,1,0,44,-0.2050928604292169,False,False,False,0.10077705844868362,Normal variation,Taxi,Normal,Oct
2023-11-01,120755,11,2,0,44,1.0513830626672134,False,False,False,0.1012794725226207,Normal variation,Taxi,Normal,Nov
2023-11-02,123273,11,3,0,44,1.1916973421756758,False,False,False,0.08384343344615752,Normal variation,Taxi,Normal,Nov
2023-11-03,118147,11,4,0,44,0.9060535785694889,False,False,False,0.08130724940886747,Normal variation,Taxi,Normal,Nov
2023-11-04,118087,11,5,1,44,0.9027101088433143,False,False,False,0.049239100992893414,Normal variation,Taxi,Normal,Nov
2023-11-05,101174,11,6,1,44,-0.03975828246988089,False,False,False,0.05158761399331857,Normal variation,Taxi,Normal,Nov
2023-11-06,98853,11,0,0,45,-0.16909483637740327,False,False,False,0.08196223300026462,Normal variation,Taxi,Normal,Nov
2023-11-07,109127,11,1,0,45,0.4034186297345678,False,False,False,0.10376284982135808,Normal variation,Taxi,Normal,Nov
2023-11-08,120040,11,2,0,45,1.0115400484302988,False,False,False,0.10615856671875029,Normal variation,Taxi,Normal,Nov
2023-11-09,124591,11,3,0,45,1.2651422271606454,False,False,False,0.08846029801006844,Normal variation,Taxi,Normal,Nov
2023-11-10,121090,11,4,0,45,1.070050768638355,False,False,False,0.0785185285828004,Normal variation,Taxi,Normal,Nov
2023-11-11,118367,11,5,1,45,0.9183129675654625,False,False,False,0.04914435118573213,Normal variation,Taxi,Normal,Nov
2023-11-12,102311,11,6,1,45,0.02360046884112856,False,False,False,0.04811270275899571,Normal variation,Taxi,Normal,Nov
2023-11-13,99453,11,0,0,46,-0.13566013911565686,False,False,False,0.08374156754905004,Normal variation,Taxi,Normal,Nov
2023-11-14,113721,11,1,0,46,0.6594169617686728,False,False,False,0.10282038953779138,Normal variation,Taxi,Normal,Nov
2023-11-15,119965,11,2,0,46,1.0073607112725804,False,False,False,0.10565431165265815,Normal variation,Taxi,Normal,Nov
2023-11-16,126443,11,3,0,46,1.3683439927085692,False,False,False,0.07702274269743459,Normal variation,Taxi,Normal,Nov
2023-11-17,117162,11,4,0,46,0.8511649505647885,False,False,False,0.08168167799065473,Normal variation,Taxi,Normal,Nov
2023-11-18,121783,11,5,1,46,1.108667843975672,False,False,False,0.03192464534480988,Normal variation,Taxi,Normal,Nov
2023-11-19,95983,11,6,1,46,-0.3290241382794236,False,False,False,0.0430509583537132,Normal variation,Taxi,Normal,Nov
2023-11-20,96044,11,0,0,47,-0.3256249440578127,False,False,False,0.07986526281780415,Normal variation,Taxi,Normal,Nov
2023-11-21,105649,11,1,0,47,0.20960883460731108,False,False,False,0.10191009229733788,Normal variation,Taxi,Normal,Nov
2023-11-22,88203,11,2,0,47,-0.7625607127734021,False,False,False,0.07416827766308842,Normal variation,Taxi,Normal,Nov
2023-11-23,59979,11,3,0,47,-2.3353288719659533,False,True,False,-0.006933056769728219,Normal variation,Taxi,Normal,Nov
2023-11-24,75115,11,4,0,47,-1.4918829090429637,False,False,False,0.004049534356946882,Normal variation,Taxi,Normal,Nov
2023-11-25,85350,11,5,1,47,-0.9215426982530063,False,False,False,0.02562998861370669,Normal variation,Taxi,Normal,Nov
2023-11-26,81393,11,6,1,47,-1.1420445266942238,False,False,False,0.013411667222904655,Normal variation,Taxi,Normal,Nov
2023-11-27,93628,11,0,0,48,-0.4602553250317783,False,False,False,0.0585545379876784,Normal variation,Taxi,Normal,Nov
2023-11-28,116233,11,1,0,48,0.7993968943045178,False,False,False,0.07844580518722089,Normal variation,Taxi,Normal,Nov
2023-11-29,110658,11,2,0,48,0.4887328322474574,False,False,False,0.08674506343713695,Normal variation,Taxi,Normal,Nov
2023-11-30,120769,11,3,0,48,1.0521632056033208,False,False,False,0.07803516633179863,Normal variation,Taxi,Normal,Nov
2023-12-01,125269,12,4,0,48,1.3029234350664187,False,False,False,0.03549442875067266,Normal variation,Taxi,Normal,Dec
2023-12-02,119691,12,5,1,48,0.9920921995230496,False,False,False,0.0006892523188312127,Normal variation,Taxi,Normal,Dec
2023-12-03,103613,12,6,1,48,0.09615376189911827,False,False,False,0.009880012911987368,Normal variation,Taxi,Normal,Dec
2023-12-04,99877,12,0,0,49,-0.11203295305068939,False,False,False,0.045662155824957806,Normal variation,Taxi,Normal,Dec
2023-12-05,118261,12,1,0,49,0.9124061710492207,False,False,False,0.05574528851507565,Normal variation,Taxi,Normal,Dec
2023-12-06,126799,12,2,0,49,1.3881819130838722,False,False,False,0.04766308909963812,Normal variation,Taxi,Normal,Dec
2023-12-07,131693,12,3,0,49,1.6608975937488504,False,False,False,0.044204910777518314,Normal variation,Taxi,Normal,Dec
2023-12-08,127935,12,4,0,49,1.4514849398994454,False,False,False,0.039645206102278174,Normal variation,Taxi,Normal,Dec
2023-12-09,131032,12,5,1,49,1.6240637022654931,False,True,False,-0.0208591663750457,Normal variation,Taxi,Normal,Dec
2023-12-10,107192,12,6,1,49,0.2955917310654356,False,False,False,0.000545882581149626,Normal variation,Taxi,Normal,Dec
2023-12-11,106921,12,0,0,50,0.2804903928022135,False,False,False,0.022464605164434825,Normal variation,Taxi,Normal,Dec
2023-12-12,122873,12,1,0,50,1.1694075440011782,False,False,False,0.04203432027441589,Normal variation,Taxi,Normal,Dec
2023-12-13,131850,12,2,0,50,1.6696463395323407,False,False,False,0.0292938987365845,Normal variation,Taxi,Normal,Dec
2023-12-14,139884,12,3,0,50,2.117336935867125,False,False,False,0.01431249280935798,Normal variation,Taxi,Normal,Dec
2023-12-15,136419,12,4,0,50,1.9242515591805396,False,False,False,0.008970018848361572,Normal variation,Taxi,Normal,Dec
2023-12-16,130999,12,5,1,50,1.622224793916097,False,True,False,-0.028848670345008154,Normal variation,Taxi,Normal,Dec
2023-12-17,103490,12,6,1,50,0.08929964896046026,False,False,False,0.0024341933676214067,Normal variation,Taxi,Normal,Dec
2023-12-18,98025,12,0,0,51,-0.21523471859861332,False,False,False,0.03600051825824291,Normal variation,Taxi,Normal,Dec
2023-12-19,117971,12,1,0,51,0.89624606737271,False,False,False,0.04249205328208672,Normal variation,Taxi,Normal,Dec
2023-12-20,114680,12,2,0,51,0.7128567528920309,False,False,False,0.05465422499107386,Normal variation,Taxi,Normal,Dec
2023-12-21,113210,12,3,0,51,0.6309417446007521,False,False,False,0.04792402858656253,Normal variation,Taxi,Normal,Dec
2023-12-22,106533,12,4,0,51,0.25886928857295083,False,False,False,0.033147774924623286,Normal variation,Taxi,Normal,Dec
2023-12-23,80363,12,5,1,51,-1.1994407569935552,False,True,False,-0.0034852652662108463,Normal variation,Taxi,Normal,Dec
2023-12-24,63109,12,6,1,51,-2.1609112012505096,False,True,False,-0.048177341535544205,Normal variation,Taxi,Normal,Dec
2023-12-25,43520,12,0,0,52,-3.252498342351094,True,True,True,-0.07664599038285902,Public Holiday — Christmas Day,Taxi,Anomaly,Dec
2023-12-26,65950,12,1,0,52,-2.0025979097161404,False,True,False,-0.030784410321129885,Normal variation,Taxi,Normal,Dec
2023-12-27,78464,12,2,0,52,-1.3052615738269826,False,False,False,0.0070059947721726745,Normal variation,Taxi,Normal,Dec
2023-12-28,81691,12,3,0,52,-1.1254386270542232,False,False,False,0.019486550668598834,Normal variation,Taxi,Normal,Dec
2023-12-29,83240,12,4,0,52,-1.0391213836234812,False,False,False,0.005952519401567269,Normal variation,Taxi,Normal,Dec
2023-12-30,79925,12,5,1,52,-1.2238480859946301,False,True,False,-0.013715566669261658,Normal variation,Taxi,Normal,Dec
2023-12-31,73299,12,6,1,52,-1.593078592755183,False,True,False,-0.038954168654665056,Normal variation,Taxi,Normal,Dec
